ID,Lat,Lon,Label,Target,B2_1,B3_1,B4_1,B8_1,B2_2,B3_2,B4_2,B8_2,B2_3,B3_3,B4_3,B8_3,B2_4,B3_4,B4_4,B8_4,B2_5,B3_5,B4_5,B8_5,B2_6,B3_6,B4_6,B8_6,B2_7,B3_7,B4_7,B8_7,B2_8,B3_8,B4_8,B8_8,B2_9,B3_9,B4_9,B8_9,B2_10,B3_10,B4_10,B8_10,B2_11,B3_11,B4_11,B8_11,B2_12,B3_12,B4_12,B8_12,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,soil_data,distance_from_bottom_left,distance_from_top_right,distance_from_top_left,distance_from_bottom_right,slope,distance_pca,Land_Cover
ID_64BOOGYVMIS9,14.3699,33.300368,1,1,4668.0,4458.333333333333,4287.166666666667,4379.666666666667,4896.166666666667,4692.0,4565.0,4577.0,4595.0,4413.8,4168.0,4597.2,1790.4,1904.0,1659.0,4032.4,129.0,398.1666666666667,263.6666666666667,3726.3333333333335,194.0,497.3333333333333,351.5,3826.6666666666665,236.16666666666663,564.5,475.0,3366.0,661.5,988.5,1306.3333333333333,2794.333333333333,997.8333333333334,1333.6666666666667,1736.3333333333333,2477.333333333333,878.3333333333334,1209.3333333333333,1686.6666666666667,2247.0,2280.833333333333,2441.5,2729.333333333333,3037.333333333333,1032.3333333333333,1267.0,1592.6666666666667,1828.0,0.0106728716755447,0.0013126230584117,0.0489663669967598,0.4170151456583618,0.8678362573099416,0.831744385496031,0.7526685758916949,0.362867826369696,0.1758563404793925,0.1424455554614015,0.0534104046242774,0.068797505359579,2.0,2495.426200454882,20.35099209346997,2517.7847019094465,2515.2730408035204,3.825822394789774,2486.655319850238,40
ID_2G9AXQ4KEX4F,32.218167,48.104244,2,0,1397.3333333333333,1908.6666666666667,2536.5,3200.0,1451.0,1963.5,2600.1666666666665,3162.333333333333,1424.2,1992.2,2705.9,3378.4,3264.833333333333,3478.0,3605.6666666666665,4132.5,2774.4,3175.2,3691.8,4354.6,2978.333333333333,2769.083333333333,2761.9166666666665,3446.583333333333,853.4,1174.2,1490.3,2425.0,2398.2,2645.2,2844.2,3659.3,2144.333333333333,2249.1666666666665,2256.1666666666665,3295.333333333333,3051.2,3166.6,3303.7,4082.8,2508.75,2742.833333333333,3053.1666666666665,3517.5,1203.0,1622.8333333333333,2041.5,2513.6666666666665,0.1156628606293035,0.0975560375994216,0.1105303814736288,0.0680824484697064,0.0823722410021873,0.1102789186867467,0.2387301100809644,0.1253325132620897,0.1871866462517638,0.1054762065931091,0.0706676136363636,0.1036551900772017,0.0,7.336225390987616,2481.343696776363,39.92922612524813,38.14666535444789,2.8695984435095627,-2465.353188453795,40
ID-SU-1-270,14.311880103806274,33.56714493612327,1,1,2096.1666666666665,2255.333333333333,2162.0,3325.0,4689.0,4526.833333333333,4168.333333333333,5135.666666666667,4309.4,4161.8,4042.8,4572.0,798.4,1096.8,1442.4,2004.8,702.6666666666666,1029.8333333333333,1418.0,1892.0,396.6666666666667,597.8333333333334,865.3333333333334,1096.0,366.5,595.0,830.6666666666666,1042.8333333333333,529.1666666666666,777.0,1057.0,1303.6666666666667,991.5,1324.5,1571.0,1976.3333333333333,711.0,996.1666666666666,1284.3333333333333,1795.3333333333333,2210.5,2364.333333333333,2436.0,3092.333333333333,973.6666666666666,1220.8333333333333,1342.5,2214.0,0.2119555312556952,0.103969618801949,0.0614291684078562,0.163146901833372,0.143202416918429,0.1176070700203942,0.1132461524775375,0.1044902569895509,0.114264236045856,0.1659270483818595,0.1187217365088935,0.2450442851117671,1.0,2484.514114564344,9.106211823530774,2506.5978623931737,2504.086124687558,0.9571081172526616,2475.580961877364,40
ID_J44VRN2L4W9E,32.454963,48.151676,2,0,1126.5833333333333,1544.75,2047.9166666666667,2421.9166666666665,1166.9166666666667,1543.4166666666667,2026.9166666666667,2307.5,995.95,1390.0,1882.15,2241.65,1539.2916666666667,2091.9166666666665,2600.9166666666665,2683.4166666666665,2327.45,2497.5,2751.65,3031.05,5988.708333333333,5931.0,5959.583333333333,6108.0,565.65,807.3,858.2,1672.35,2338.55,2496.15,2519.15,3289.5,1553.4583333333333,1709.9583333333333,1744.3333333333333,2554.333333333333,2857.05,2782.05,2898.35,3389.5,2598.0,2821.833333333333,3159.75,3469.583333333333,1177.0833333333333,1652.5833333333333,2211.0,2636.0,0.0836720235653827,0.0647338165458635,0.0871768756971725,0.0156121869677663,0.0483165303404983,0.012298789456602,0.3217284779988539,0.1326211770376937,0.1884305210918114,0.078110960026082,0.0467367256637168,0.0876831029502785,0.0,23.31580451047745,2504.387691946958,41.71679396899316,41.42491778626868,3.777960058668798,-2466.31609593554,30
ID-SU-0-30,14.26779588340662,33.10460311167651,1,0,4155.333333333333,4221.0,4508.666666666667,4561.666666666667,4677.333333333333,4601.666666666667,4472.666666666667,4793.666666666667,5463.6,5237.6,5092.0,5448.0,4075.6,4340.0,4662.4,4930.0,1060.8333333333333,1710.6666666666667,2475.333333333333,3011.6666666666665,1093.6666666666667,1710.3333333333333,2403.0,3008.333333333333,1094.6666666666667,1656.6666666666667,2340.6666666666665,2982.333333333333,1053.3333333333333,1626.6666666666667,2297.0,2931.333333333333,1315.3333333333333,1868.6666666666667,2504.333333333333,3124.6666666666665,1211.5,1769.3333333333333,2469.333333333333,3110.333333333333,3007.333333333333,3293.333333333333,3803.3333333333335,4196.666666666667,2996.0,3196.6666666666665,3579.6666666666665,3972.3333333333335,0.005843225166293,0.0346415338681247,0.0337760910815939,0.027897085192444,0.0977461879594191,0.1118639891585561,0.1205460579873505,0.1213261077462544,0.1102031148220524,0.1148814146603739,0.0491666666666666,0.0519950564971751,1.0,2516.777982088244,41.47112341263762,2539.2432407295264,2536.7316933313136,2.0863786329867966,2508.3311572579496,60
ID-IR-1-94,32.30867030291094,48.45095291924065,2,1,1242.0,1641.0,2281.0,2759.0,1272.6666666666667,1639.0,2195.0,2666.0,1203.2,1595.6,2201.8,2631.8,4137.166666666667,4066.1666666666665,3999.0,4407.666666666667,2054.4,2408.8,2715.2,3560.4,5081.333333333333,4910.666666666667,4546.5,6435.333333333333,678.4,928.8,907.4,3697.6,3348.0,3406.0,3580.8,4173.6,2153.6666666666665,2380.0,2337.833333333333,4462.833333333333,3475.0,3393.4,3048.8,5455.6,1929.8333333333333,2169.333333333333,2605.333333333333,3462.333333333333,1225.3333333333333,1572.6666666666667,2099.333333333333,2511.333333333333,0.0948412698412698,0.096893643283275,0.0889606090698444,0.0486122125297383,0.134680349289311,0.1719961755019653,0.6059066232356134,0.0764469204580625,0.312469365748456,0.2830064437232491,0.1412404548700763,0.0893580104106419,2.0,26.87039369045625,2510.132274624053,9.363936579821484,9.680609204525974,2.193700808260264,-2499.586512695263,40
ID_FPIZJN9MCJC1,14.161581,33.359836,1,0,3829.3333333333335,3749.6666666666665,3614.6666666666665,3843.6666666666665,8029.666666666667,7186.833333333333,6681.5,6993.666666666667,5210.8,5021.6,4651.0,5832.8,3143.8,3185.6,2901.4,4394.8,487.1666666666667,872.3333333333334,996.3333333333334,2532.0,783.8333333333334,1154.0,1676.3333333333333,2620.0,966.5,1402.3333333333333,2065.0,2824.0,974.1666666666666,1336.3333333333333,1811.3333333333333,2372.6666666666665,1213.0,1609.0,2014.0,2474.333333333333,1047.5,1433.3333333333333,1896.0,2373.6666666666665,1312.8333333333333,1602.3333333333333,1968.0,2384.333333333333,1632.3333333333333,1919.0,2172.6666666666665,2454.0,0.0307039106145251,0.0228272659687267,0.1127263015318873,0.2046818892025986,0.435238545111006,0.2196446582357049,0.1552464716710984,0.1341618865519439,0.1025621982918678,0.1118744632680146,0.0956575017232136,0.060806916426513,1.0,2510.8963580564387,22.89723703888604,2533.0702282769,2530.558481238805,3.0130658000553203,2508.444704458605,40
ID-SU-0-211,14.474874525008914,33.05457226449326,1,0,4627.333333333333,4446.833333333333,4367.166666666667,4603.166666666667,5543.666666666667,5348.166666666667,5060.833333333333,5557.166666666667,5196.0,4988.0,4781.8,5131.4,3381.8,3501.8,3664.0,4046.4,1266.3333333333333,1717.1666666666667,2187.833333333333,2701.0,1228.5,1687.8333333333333,2197.333333333333,2670.6666666666665,1174.8333333333333,1672.3333333333333,2176.833333333333,2691.333333333333,1213.6666666666667,1713.1666666666667,2219.5,2759.1666666666665,1402.1666666666667,1880.0,2352.0,2876.1666666666665,1422.3333333333333,1909.0,2438.833333333333,2928.1666666666665,3351.833333333333,3691.3333333333335,4000.8333333333335,4204.5,1393.3333333333333,1790.3333333333333,2201.1666666666665,2530.833333333333,0.0263089442978707,0.0467445218810824,0.0352661098333534,0.0495953517327246,0.1049671018988851,0.0972336346206518,0.1056866034441439,0.1083958221746116,0.1002582167107653,0.0911744612135891,0.0248212544686382,0.0696675119752043,0.0,2501.017204869641,49.0702435711498,2523.657183021591,2521.145930021717,7.063976997333946,2481.046833354036,40
ID_D19V32OBSIAM,14.419128,33.240271,1,1,4748.166666666667,4516.916666666667,4278.333333333333,4429.5,4140.833333333333,4033.9166666666665,4000.1666666666665,4161.833333333333,4188.9,3893.3,3800.5,4045.5,1542.8,1601.3,1745.0,1889.1,367.4166666666667,602.6666666666666,820.75,1266.5833333333333,299.6666666666667,606.8333333333334,573.0,2345.1666666666665,335.8333333333333,695.4166666666666,635.25,2789.9166666666665,546.25,808.5,1083.5,1749.6666666666667,804.25,1089.25,1367.1666666666667,1854.5,679.0833333333334,946.25,1296.1666666666667,1702.6666666666667,1549.0,1612.4166666666667,1833.75,2149.333333333333,1272.5,1443.9166666666667,1619.25,1835.0,0.017359848412349,0.0198072367883688,0.0312261024725975,0.0396521834842189,0.2135899073778345,0.6072876806213947,0.6290691450537687,0.2351314783222542,0.1512674599068804,0.1355527149447007,0.0792309140741051,0.0624592892813201,2.0,2494.617397061065,28.160844469956988,2517.0601201495674,2514.548545844268,0.9274099368729608,2481.638526686208,40
ID_JP80C33V26XE,14.269289,33.341331,1,1,3807.0,3684.3333333333335,3585.0,3713.6666666666665,5661.666666666667,5493.333333333333,5192.5,5445.0,4261.2,4169.0,3837.6,5230.8,3097.0,3176.6,2731.8,5489.6,219.5,596.3333333333334,378.6666666666667,3559.6666666666665,461.5,770.1666666666666,904.8333333333334,2438.0,619.8333333333334,914.8333333333334,1297.0,1970.0,675.0,945.1666666666666,1276.0,1770.0,992.3333333333334,1281.0,1578.0,2041.3333333333333,805.8333333333334,1090.0,1408.6666666666667,1822.3333333333333,1440.3333333333333,1691.0,1924.0,2202.0,1345.5,1558.0,1806.6666666666667,2064.0,0.0176287906466934,0.0237367802585193,0.1536323938070663,0.3354416522733354,0.8077020736352095,0.4586428678266938,0.2059993878175696,0.1621799080761654,0.1280162092466384,0.1280305375012895,0.0673776054289869,0.0664829486737857,1.0,2502.1362032033617,16.755829758792963,2524.3945972117285,2521.8828717425336,5.62846085288103,2498.424660411288,40
ID_PB7OHOOAFCDY,14.378794,33.234701,1,0,4625.833333333333,4445.333333333333,4262.333333333333,4496.333333333333,5227.5,5095.0,4941.333333333333,5110.333333333333,3951.8,3862.8,3756.4,4201.6,2564.4,2650.8,2616.4,3250.8,512.8333333333334,837.6666666666666,995.5,1967.6666666666667,550.3333333333334,888.6666666666666,1108.5,2032.6666666666667,557.8333333333334,884.5,1130.3333333333333,2016.3333333333333,684.8333333333334,991.3333333333334,1262.3333333333333,2109.6666666666665,935.5,1288.3333333333333,1517.0,2449.6666666666665,852.1666666666666,1215.6666666666667,1488.6666666666667,2585.0,1704.3333333333333,1984.0,2200.333333333333,3043.333333333333,2497.6666666666665,2649.6666666666665,2863.6666666666665,3336.0,0.0267163951895265,0.0168131321505554,0.0559437044483538,0.1081265339514589,0.3280836942460206,0.2942112803098636,0.2815677966101695,0.2512850929221036,0.235126050420168,0.2691269126912691,0.1607653677452164,0.0761868917683746,1.0,2498.642313284795,27.47202448836594,2521.0642485307444,2518.552649788897,2.6641733838778774,2488.007313284406,40
ID_EQ5U2OIX0CDT,14.519111,33.330372,1,0,2358.6666666666665,2445.0,2521.1666666666665,3051.6666666666665,3155.333333333333,3085.6666666666665,2968.333333333333,3357.6666666666665,5118.6,4911.2,4576.4,5213.6,1409.0,1538.2,1419.8,2361.2,457.3333333333333,761.6666666666666,727.1666666666666,1624.0,381.1666666666667,657.0,614.8333333333334,1685.0,297.6666666666667,556.6666666666666,576.6666666666666,1572.3333333333333,451.0,725.1666666666666,757.5,1882.3333333333333,788.5,1117.1666666666667,1173.0,2265.333333333333,700.3333333333334,1059.1666666666667,1131.1666666666667,2773.333333333333,1192.3333333333333,1486.3333333333333,1857.3333333333333,2743.6666666666665,1261.0,1562.6666666666667,1938.6666666666667,2468.333333333333,0.095193946825373,0.0615449467804826,0.0650868232890705,0.2489817508595609,0.3814418373856951,0.4653235741720413,0.4633162711338607,0.4261001325841278,0.3176926805622879,0.4205830878900414,0.192639281315656,0.1201875803645715,1.0,2479.951017402662,26.919013817323577,2502.3783363185457,2499.8667447348007,2.127862515843721,2460.2066946129885,40
ID_OWKXB5BWJUQQ,32.388488,48.340591,2,1,1327.0,1777.0,2391.0,2749.0,1211.0,1629.6666666666667,2086.6666666666665,2515.6666666666665,484.0,784.4,782.4,3028.4,3526.833333333333,3551.833333333333,3444.833333333333,4677.333333333333,1870.2,2138.2,2116.8,4350.2,3930.0,3847.5,3782.3333333333335,4416.666666666667,972.0,1223.0,1576.8,2202.4,2020.6,2353.6,2520.2,3492.0,1742.1666666666667,1957.1666666666667,1741.8333333333333,4868.666666666667,3732.8,3578.2,3119.2,5938.4,1727.0,1833.6666666666667,1992.1666666666667,2586.1666666666665,772.6666666666666,1021.6666666666666,1300.1666666666667,1614.8333333333333,0.0696498054474708,0.0932135873107843,0.5893775585178965,0.1517452239755401,0.3453533323024585,0.0773671585965768,0.1655376799322608,0.1616380027277868,0.4730101101782518,0.3112524288994877,0.1297415362213323,0.1079473985134362,0.0,22.20163894837633,2510.1476094623263,23.011297719062583,23.1354623401492,0.0,-2488.3122570147725,40
ID-SU-0-244,14.539140211453445,33.207816526222445,1,0,4104.0,4057.0,4109.0,4433.0,4641.333333333333,4562.333333333333,4403.666666666667,4842.333333333333,4241.2,4054.8,3910.8,4477.6,3013.6,3181.2,3427.6,3914.8,1130.6666666666667,1564.0,2093.6666666666665,2754.333333333333,1110.3333333333333,1569.6666666666667,2069.333333333333,2722.333333333333,1093.3333333333333,1586.6666666666667,2145.0,2828.6666666666665,1180.0,1635.0,2203.333333333333,2869.6666666666665,1362.3333333333333,1812.0,2284.0,3015.0,1373.6666666666667,1822.6666666666667,2389.0,3141.333333333333,2159.333333333333,2450.333333333333,2855.6666666666665,3430.0,1305.3333333333333,1721.0,2165.6666666666665,2679.0,0.0379302271130882,0.0474439397216813,0.0675695007391159,0.0663543255611244,0.1362761276127613,0.1362782608695652,0.1374572749815696,0.1313489716801366,0.1379505567088129,0.1360376107528178,0.0913719043326086,0.1059584422732902,1.0,2485.679324670732,37.89314864336001,2508.227127348704,2505.715704420464,2.128020500302078,2463.472915027537,20
ID-SU-1-220,14.166266086291571,33.232140266555575,1,1,4173.333333333333,4040.3333333333335,3938.5,4081.3333333333335,7179.0,6857.0,6523.333333333333,6598.666666666667,5556.2,5404.4,5139.4,5552.4,3464.6,3531.4,3196.0,4631.2,535.6666666666666,946.8333333333334,1019.6666666666666,2530.0,672.6666666666666,1074.0,1364.3333333333333,2610.6666666666665,889.0,1303.0,1810.0,2753.6666666666665,980.0,1412.6666666666667,1953.3333333333333,2839.6666666666665,1097.3333333333333,1507.0,1895.0,2752.333333333333,1122.3333333333333,1566.6666666666667,2054.6666666666665,2796.6666666666665,2718.6666666666665,2972.333333333333,3245.333333333333,3678.3333333333335,1180.0,1478.3333333333333,1806.0,2198.333333333333,0.0178100126769051,0.0057409947670579,0.0386277334031687,0.1833605887162714,0.4254859611231102,0.3135429769392033,0.2067781754437221,0.1849224563599693,0.1844785540094678,0.152947643259585,0.0625391170381782,0.0979771913760093,1.0,2518.2420881594708,32.61962370794498,2540.531752756025,2538.0200423440824,4.724349444323717,2514.7590017987354,40
ID_22TD8WUPAYX2,14.374212,33.50707,1,0,4140.666666666667,4157.333333333333,4237.666666666667,4469.0,4562.333333333333,4424.333333333333,4221.0,4508.666666666667,3865.4,3758.4,3650.8,4235.4,1866.2,2077.2,2310.0,2975.6,701.3333333333334,1115.6666666666667,1496.0,2296.0,732.6666666666666,1199.0,1566.6666666666667,2236.333333333333,827.0,1314.6666666666667,1707.0,2339.333333333333,933.0,1427.6666666666667,1911.0,2451.0,1376.3333333333333,1861.0,2293.0,2823.333333333333,1191.1666666666667,1661.0,2133.333333333333,2867.0,3071.6666666666665,3336.333333333333,3582.6666666666665,4014.3333333333335,1394.0,1786.3333333333333,2126.6666666666665,2563.0,0.0265696784073506,0.0329527664286532,0.0741294920240419,0.125927047071288,0.2109704641350211,0.1760890525024104,0.1562731691243101,0.123796423658872,0.1036549612352596,0.1467235517632157,0.0568206748277829,0.0930414386239249,1.0,2482.4232258080547,5.64907606271938,2504.600697224409,2502.088950630726,2.0865864390488142,2474.254105738224,50
ID_MN4R8RX3GZBH,14.321751,33.294349,1,1,3409.0,3259.0,3164.0,3258.6666666666665,5398.666666666667,5352.666666666667,5283.0,5033.333333333333,5507.0,5126.6,4885.0,5047.6,3149.6,3055.4,3021.0,3100.0,495.0,673.8333333333334,881.6666666666666,1095.3333333333333,508.5,768.6666666666666,851.5,1639.3333333333333,282.8333333333333,601.0,400.1666666666667,3380.833333333333,308.5,545.3333333333334,450.3333333333333,3111.6666666666665,832.5,1156.6666666666667,1399.8333333333333,2577.0,897.5,1287.5,1829.1666666666667,2525.0,2592.0,2630.333333333333,2780.333333333333,2984.0,1287.3333333333333,1560.3333333333333,1826.3333333333333,2074.6666666666665,0.0147394643969275,-0.0242011050437817,0.0163703360650786,0.0129063878451233,0.1080762097454054,0.3162930746068919,0.7883276029269154,0.7471457982406887,0.2960060349524329,0.1598086124401913,0.0353322153472503,0.0636588908826796,1.0,2500.199943831325,20.48536890110693,2522.533149332832,2520.021467849353,2.126338841494673,2493.734961822912,40
ID-IR-1-15,32.23115960112156,48.30244309366924,2,1,1063.3333333333333,1388.6666666666667,1768.6666666666667,2090.0,1178.0,1477.3333333333333,1832.6666666666667,2094.0,1225.6,1592.4,2012.4,2298.8,3959.6666666666665,4090.3333333333335,4108.333333333333,4484.333333333333,2466.2,2752.2,2965.8,3329.2,5747.333333333333,5505.333333333333,5282.666666666667,5999.333333333333,1485.6,1709.2,1713.6,2952.8,4191.6,4257.6,4198.2,5214.4,2733.1666666666665,2763.6666666666665,2616.333333333333,4274.666666666667,3306.4,3334.2,3095.6,5112.4,2008.8333333333333,2215.333333333333,2146.333333333333,3753.6666666666665,683.8333333333334,1115.8333333333333,1045.1666666666667,3677.3333333333335,0.0832757429163787,0.0665534804753819,0.0664316199665986,0.0437582434634184,0.0577283558379665,0.0635230160137091,0.2655580318875365,0.1079616684019293,0.2406520582402167,0.2457115009746588,0.2724293785310734,0.5573672136933122,2.0,12.116144692998551,2494.5028358508835,21.239087857564385,19.455548448903407,2.191836484767587,-2488.28884547848,40
ID-IR-0-145,31.99220173535376,48.54079526565542,2,0,1905.6666666666667,2701.0,3729.3333333333335,4289.333333333333,1845.0,2585.0,3522.333333333333,4048.3333333333335,1927.6,2774.0,3813.2,4392.8,2379.333333333333,3003.333333333333,3719.6666666666665,4106.0,3202.0,3930.8,4719.2,5328.4,4536.166666666667,4724.0,4994.333333333333,5159.333333333333,1418.8,2060.4,2732.8,3485.2,4785.6,5067.6,5452.8,5898.0,2115.1666666666665,2705.333333333333,3269.333333333333,4011.6666666666665,3290.0,3772.8,4375.6,4969.6,3053.6666666666665,3467.6666666666665,4074.3333333333335,4548.0,1737.3333333333333,2515.0,3509.0,4071.0,0.0698370468905885,0.0694786896794645,0.070631245430173,0.0493674660305831,0.0606313945618854,0.0162502872525524,0.1210035381151495,0.0392219050639602,0.1019548596804467,0.0635620425459059,0.0549348590868674,0.0741424802110817,1.0,44.55724405085434,2489.135079131244,29.135071712599853,27.36811341029937,6.348901642542336,-2461.5187184247843,60
ID-IR-0-169,32.187152519884535,48.3625210867572,2,0,3067.333333333333,3457.0,4089.0,4538.666666666667,2187.333333333333,2727.6666666666665,3150.6666666666665,3675.0,2262.4,2723.6,3175.6,3472.4,5772.0,5761.333333333333,5708.0,6288.0,3292.0,3732.0,4090.8,4449.0,4842.333333333333,4798.666666666667,4796.0,5019.833333333333,1720.4,1987.6,2238.6,2536.6,4022.4,4187.6,4287.6,4655.6,3163.333333333333,3275.0,3399.0,3988.0,4273.6,4484.8,4489.6,4686.6,3879.3333333333335,4215.666666666667,4478.0,4927.666666666667,3254.0,3744.3333333333335,4395.333333333333,4670.0,0.0521191515666654,0.076817893246081,0.0446450060168472,0.0483494498166055,0.0419447762242675,0.0228032939977926,0.0624057631093985,0.0411485821629841,0.0797346690131311,0.0214685817658725,0.047808058971542,0.0302985733196058,2.0,18.836159311296264,2494.4643994104786,17.134290674401093,14.864000705727133,2.1907734081145853,-2489.288177900746,50
ID_048WTPX84MXY,32.45658,48.235219,2,0,1254.0,1718.8333333333333,2288.083333333333,2752.4166666666665,1292.8333333333333,1720.0833333333333,2240.333333333333,2607.25,1099.8,1543.1,2075.0,2493.9,2913.5,3339.0,3748.5833333333335,3968.8333333333335,2555.35,2750.25,3004.7,3339.6,5605.291666666667,5591.958333333333,5622.625,5947.583333333333,693.3,935.25,1056.35,1901.45,3541.0,3662.7,3648.4,4360.1,1414.9583333333333,1617.1666666666667,1650.7916666666667,2588.875,4124.85,4125.85,4151.2,4750.6,2369.75,2651.9166666666665,3043.6666666666665,3483.333333333333,1231.0833333333333,1727.3333333333333,2305.208333333333,2834.333333333333,0.0921204906920609,0.0756906362276735,0.0916850883144739,0.0285393428284507,0.0527875415727503,0.0280857806507373,0.2857191155588613,0.0888680776674783,0.2212634641088135,0.0673346963535465,0.0673612175067668,0.102951787205409,1.0,24.071206056872352,2509.555044802322,35.45573785813562,35.48534895252262,4.484329352239325,-2474.6369786399587,30
ID-IR-1-42,32.26306119217297,48.53052603550162,2,1,523.0,940.8333333333334,684.8333333333334,4279.666666666667,1001.3333333333334,1389.1666666666667,1746.6666666666667,3293.333333333333,593.6,999.8,1027.2,3311.6,4545.166666666667,4672.166666666667,4655.166666666667,5487.333333333333,2006.8,2362.6,2326.6,4044.0,5382.166666666667,5396.333333333333,5341.333333333333,5576.0,670.0,919.6,1112.8,1886.8,3066.0,3226.0,3058.2,4476.8,1013.1666666666666,1195.8333333333333,928.0,4742.166666666667,5011.8,4654.2,4265.8,6162.4,1788.1666666666667,1969.3333333333333,2309.6666666666665,3098.0,762.6666666666666,944.0,1217.0,1516.6666666666667,0.7241078322758251,0.3068783068783069,0.5265050244307181,0.0820474899350915,0.2695821429692651,0.0214948705422569,0.2580344045872783,0.1882680822826808,0.6726727609417713,0.1818722310657639,0.1457806817481354,0.109620777953908,2.0,33.49863438192184,2511.1805012263667,1.0767021394358451,3.5372379126458298,2.1926001269157727,-2504.05181003725,40
ID-SU-1-205,14.285743116300978,32.933197316436605,1,1,3778.8333333333335,3689.6666666666665,3607.3333333333335,3998.3333333333335,3602.333333333333,3493.5,3434.0,3787.0,2634.0,2494.4,2441.6,2881.6,2512.8,2759.0,2947.8,3212.4,536.3333333333334,755.8333333333334,973.5,1251.6666666666667,435.8333333333333,748.1666666666666,671.0,2361.6666666666665,255.0,583.5,403.5,3479.333333333333,224.5,495.8333333333333,408.1666666666667,3134.6666666666665,910.3333333333334,1296.6666666666667,1632.3333333333333,2923.333333333333,922.1666666666666,1250.1666666666667,1657.6666666666667,2284.0,780.3333333333334,1005.3333333333334,1189.3333333333333,1531.6666666666667,1128.1666666666667,1338.0,1510.0,1843.6666666666667,0.0514090371214445,0.0488851959562387,0.0826570483919447,0.0429531508717249,0.1250093625945622,0.5574851615739723,0.7921620809546294,0.7695817848238228,0.2833833321138509,0.1589006342494714,0.1258115888766385,0.0994930921379584,1.0,2525.7383989656555,59.57558922277181,2548.363102933692,2545.8518166435924,2.1260623849962546,2512.9442176038465,40
ID-IR-1-120,32.50568715234763,48.2399055666738,2,1,1725.3333333333333,2451.0,3452.4444444444443,4373.333333333333,1807.4444444444443,2564.111111111112,3629.444444444444,4437.555555555556,1855.0666666666664,2670.5333333333333,3856.533333333333,4807.933333333333,2989.722222222222,3442.5,4211.666666666667,4912.333333333333,2867.0666666666666,3364.9333333333334,4258.466666666666,5120.133333333333,5981.888888888889,6088.944444444444,6237.444444444444,6717.0,1248.7333333333331,1720.1333333333334,2172.0,3059.0,4079.6666666666665,4240.933333333333,4308.533333333334,5321.533333333334,760.3888888888889,1110.6666666666667,1059.7222222222222,2971.5,4216.533333333334,4076.933333333333,3900.4,5273.0,2226.777777777778,2512.333333333333,2975.4444444444443,3635.222222222222,1333.2222222222222,1828.7777777777776,2554.277777777778,3358.555555555556,0.1176737846433439,0.1001749239012162,0.1098047966022144,0.0767938038871839,0.091875830792087,0.0370186122308945,0.1695660485566813,0.1051913797758409,0.4742427165734131,0.1496282730503412,0.0998050289095065,0.1360223994888707,0.0,29.493853953484827,2514.0224343970403,38.84187677879312,39.1537844059727,0.0,-2470.616525319173,40
ID_VZ2151PAPTKQ,14.136428,33.311597,1,0,4219.166666666667,4101.0,3994.3333333333335,4347.666666666667,6865.833333333333,6493.0,6176.666666666667,6346.833333333333,6657.4,6279.2,5982.8,6302.0,3500.8,3497.0,3506.4,4099.2,706.8333333333334,1053.3333333333333,1403.6666666666667,2247.6666666666665,633.1666666666666,946.6666666666666,1277.0,2144.6666666666665,598.0,958.3333333333334,1281.6666666666667,2126.0,725.3333333333334,1071.8333333333333,1367.3333333333333,2250.333333333333,1131.6666666666667,1520.6666666666667,1821.3333333333333,2617.0,973.1666666666666,1371.3333333333333,1760.6666666666667,2652.333333333333,1299.5,1625.6666666666667,1949.3333333333333,2673.6666666666665,1487.5,1753.3333333333333,1992.6666666666667,2587.6666666666665,0.0423559498121953,0.0135877882913455,0.0259833289919249,0.0779425686336383,0.2311484389264195,0.2535801266439356,0.2477746258436857,0.2440799778862987,0.1792714983101765,0.2020545358410756,0.1566803662845194,0.129903209373408,0.0,2516.137901542159,28.32844754269564,2538.338678533089,2535.8269350353617,3.0127629640834908,2513.6438104034046,50
ID_LMCPI3IPXI5P,14.354899,33.210806,1,1,4048.5,3894.0,3846.3333333333335,3909.0,5915.666666666667,5590.0,5290.0,5422.666666666667,4391.2,4335.0,4100.0,5016.2,2881.8,2975.0,2525.8,5374.8,187.0,574.3333333333334,339.1666666666667,3519.0,289.5,587.6666666666666,544.6666666666666,2415.333333333333,568.6666666666666,816.0,1120.0,1909.1666666666667,696.5,972.8333333333334,1335.3333333333333,1905.0,1147.8333333333333,1352.5,1650.6666666666667,2301.0,836.1666666666666,1125.0,1533.6666666666667,2005.3333333333333,2194.0,2268.333333333333,2429.333333333333,2699.6666666666665,1531.0,1618.6666666666667,1795.6666666666667,2037.3333333333333,0.0080804607581878,0.0123840935963657,0.1005024023167547,0.3606055236311166,0.8241824700851009,0.6319819819819821,0.2605226960110041,0.1758049583376196,0.1645719105862505,0.1332768201940284,0.0527068304412815,0.0630489607791981,2.0,2502.292943717375,29.61724386868643,2524.720646102847,2522.209053682483,3.9340507243636034,2492.4302092531143,40
